step	train_loss	val_loss	val_f1
114741	0.007417935231835513	0.07052231963905896	0.8328174489568404
117941	0.007236301438799868	0.0759975742278657	0.8322405954792783
121141	0.007066229448978653	0.06943831154459372	0.818549725917921
124341	0.006900814089089962	0.07084114655746114	0.8206992333205825
127541	0.006742917668262995	0.07162350271452902	0.8201746406123931
130741	0.006597903123202855	0.07058282743923396	0.8209832595369726
133941	0.006463343211917929	0.07264763698084861	0.8313598448603662
137141	0.006337998832657973	0.07028200760366646	0.8175279939584085
140341	0.0062116671536291005	0.07073817298734891	0.8284830840353435
143541	0.006096130717386789	0.07038219542252572	0.8300115617408932
16444	0.05322239133577258	0.07006880678699423	0.8300245902816412
19644	0.044628659829385235	0.07375761065992924	0.8308475501329716
22844	0.038498924220601395	0.07093782688127503	0.8181981647951064
26044	0.033820962057481314	0.07337881286617652	0.8286218946584974
29244	0.03017371435444758	0.07709479912208687	0.8235667146926317
32444	0.027244039917862388	0.07602056307610593	0.8266813246039604
35644	0.024853857052624377	0.07379951075011715	0.8262506007678134
38844	0.022847887873871448	0.07749394646545756	0.8313095763136218
42044	0.021173256015060767	0.07618895668121596	0.8367396384752301
45244	0.019726922965005108	0.07392228483919101	0.8356609783042451
48444	0.01846259583330126	0.07583703275054664	0.8316455627182892
51644	0.0173364107159213	0.07852451556962897	0.8308073320238862
54844	0.016341905465557548	0.07849002094314385	0.8324709787840507
58044	0.015463009734148901	0.07659781696336147	0.8337270792289898
61244	0.01466991335783607	0.07627995470032681	0.8332158832356947
64444	0.013956731867810535	0.07927626965113155	0.8286759054450444
67644	0.013314194319138455	0.07802660697953118	0.8341074106236113
70844	0.012731195415332209	0.07806757009135683	0.8347399796949112
74044	0.012196502091752	0.07772510350826169	0.8344857938743355
77244	0.011706088508815866	0.080022148691076	0.8339109746196234
80444	0.011260823604034806	0.0811119178592792	0.8341376772427859
83644	0.010845199586128663	0.08035683309916701	0.833362499760615
86844	0.010456496312958469	0.08124967924281537	0.8319604938040164
90044	0.010094460073317893	0.07938163645724815	0.8345268203938756
93244	0.009756341629500545	0.0803120771031981	0.8358577194476882
96444	0.00944989723659868	0.07664031431078457	0.8286741796885297
99644	0.009162031610869453	0.07740074406118362	0.8367373119174067
102844	0.008886441710473522	0.07730808434043475	0.8359909809113132
106044	0.008637398187571114	0.07513150808001555	0.8359826658519767
109244	0.00840302529651382	0.07345053231714431	0.8290100904188521
112444	0.008177965850983033	0.07413097174423357	0.8389478447800796
115644	0.007968395089749893	0.07593407049753792	0.8380297128153001
118844	0.007770103134855343	0.07593148780717074	0.8386180792591703
122044	0.007581821108357382	0.07657919768650234	0.8394760120010208
125244	0.007403838186621256	0.07511516100909474	0.8385870160090056
128444	0.007232280969481084	0.0755005582929253	0.8361820430793842
131644	0.007068705863792953	0.07574475268745064	0.8379997054302647
134844	0.006917112585075426	0.07564500171612208	0.8380434736554457
138044	0.006775578779728532	0.07504359500702347	0.8391771654000533
141244	0.006642665155563245	0.07476934817139437	0.8373683818024579
144444	0.006510639095858938	0.07458076793173977	0.8382075093627978
147644	0.006387197669475865	0.0746005908396598	0.8382513121129296
