step	train_loss	val_loss	val_f1
32	0.07577881962060928	2.421732963874326	0.01686911256703721
3232	0.04328307163634217	0.4342696024195725	0.12089030597071147
6432	0.026058920809711835	0.1622351206889917	0.4159330986393844
9632	0.018734600759293896	0.09766689470295611	0.597972855611306
12832	0.014835488760699877	0.07977678425624589	0.6834699411862611
16032	0.012385025595132626	0.068652944121016	0.7149543014741581
19232	0.010674115383789136	0.06103224910570574	0.7799048571133376
22432	0.009434776836977979	0.05607907393253744	0.8032377612776795
25632	0.008490032277085391	0.05051129675410383	0.8289397555836846
28832	0.0077269525353041695	0.048830618338884524	0.8254201536900971
32032	0.007128978625074127	0.049102954841518436	0.8362367843494231
35232	0.006588260152833545	0.04606771597967321	0.845489734522613
38432	0.006125046358886824	0.04747234774094445	0.8550452121292799
41632	0.005748115855779268	0.04395559976661676	0.8476078184049513
44832	0.005411142646384922	0.04574294769355835	0.8224310136618332
48032	0.005123403055466486	0.04287921487341034	0.8708461953272573
51232	0.004890652599387727	0.04548555831574666	0.8393896496917553
54432	0.004673324046139738	0.042462577162397624	0.8698201466431462
57632	0.0044816568082284855	0.04322110765911348	0.8693254099258106
60832	0.00430356184975385	0.042802188649853475	0.8629208456663693
64032	0.004159716798994509	0.04436172439842022	0.8749914484505836
67232	0.004015885857508973	0.042274563110135784	0.8694369258347616
70432	0.0038828845184313374	0.04221786580572257	0.8687801305365496
73632	0.003766406924685319	0.041358308703683996	0.8719853379210111
76832	0.0036463382346544194	0.03955350929079668	0.8767147453142781
80032	0.0035544869719406316	0.04089865001253457	0.8798898065269377
83232	0.003470312348714628	0.03803155306848329	0.8629766454323916
86432	0.0033828396326218996	0.0391277585507209	0.8774267917590289
89632	0.0033120784568955505	0.03736169271254603	0.8792450685850676
92832	0.0032460398122761405	0.0380748160218377	0.8676503651698515
96032	0.0031783104605940917	0.03955362643728842	0.875419412824252
99232	0.0031166308710364877	0.03784201267598829	0.8772577496167915
102432	0.0030595820088970766	0.038508440683764675	0.8822176773550777
105632	0.0030075204095618966	0.03764382022290924	0.8780404466889575
108832	0.0029564440762713143	0.03646719910056452	0.8827918472048025
112032	0.002903946146407852	0.03803522326744327	0.8821465885498063
115232	0.0028508203363959367	0.035452563520661624	0.8855396211494622
118432	0.0028051503322746403	0.03569244201972238	0.883052732363285
121632	0.002764452618982047	0.035606016657840765	0.8878338689281247
124832	0.0027263731536610425	0.03539626770432708	0.8828771103223064
128032	0.002686905066205549	0.03592335377340105	0.8828379810747876
131232	0.0026533541843597333	0.034824548068036074	0.8883574431395419
4135	0.08423734974322172	0.0339666765748721	0.8859731702100273
7335	0.0479587800680814	0.03500185161046085	0.8901286046006522
10535	0.03374288363612509	0.0359179733626746	0.8894126925222016
13735	0.02602423701019504	0.03488456172857036	0.8873234875107624
16935	0.021248382078907155	0.035933941395519406	0.8897366437736924
20135	0.0180251800999099	0.03513245698070012	0.8730305184070851
23335	0.01567370310356513	0.034730580030088574	0.8896157402130278
26535	0.013881624130804505	0.03545605173666025	0.8903711998803007
29735	0.012483746963532381	0.036557338359701264	0.8879993090500254
32935	0.011346775189014733	0.03474984844576034	0.8887584548009422
36135	0.010414060695913288	0.03481863018246249	0.8887982221568232
39335	0.009612657160232756	0.037336393457916374	0.8899449060553389
42535	0.00892432852131343	0.03545847533272532	0.888599848137292
45735	0.008343256381855775	0.03670778623676576	0.8844133063477085
48935	0.007830398746841468	0.03792050869710613	0.861428926102672
52135	0.007386117491070736	0.03572364560622072	0.8922015325297465
55335	0.007001045503892539	0.03635280397795522	0.889477070068514
58535	0.00665295991355511	0.036365146605358285	0.8858551683561583
61735	0.00633992916018749	0.036637114742568824	0.8905176872389027
64935	0.006058794105349606	0.035765911531217075	0.889924835773305
68135	0.005816159845225631	0.036251222920267286	0.8888898682347627
71335	0.005585270789962535	0.036668792135909574	0.8873126632317859
74535	0.005369442549431276	0.037437974479011774	0.8877425479424684
77735	0.005176064326809194	0.037195124751234654	0.8872342130812263
80935	0.00499006614342836	0.034907262620051366	0.8899694934817202
84135	0.004830268377989595	0.0375364375419617	0.8907652118740222
87335	0.004682219509780309	0.03467410909243202	0.8899141013958608
90535	0.0045398775973511715	0.034120464873634966	0.8892276338441382
93735	0.0044132973497299334	0.034849721195174425	0.8900835254822258
96935	0.004295001583688099	0.03490480626771021	0.8891937576915268
100135	0.0041804983652736355	0.034556253986184886	0.8908051445688371
103335	0.004075707231443724	0.0338162859204769	0.8860628764433792
106535	0.003976077747927967	0.03497281516127181	0.8916068148550537
109735	0.0038832832993288776	0.03500552550691215	0.8915566186687639
112935	0.0037965041595920085	0.03359367129683733	0.893168385288735
116135	0.003710310706277965	0.03353978120440483	0.8882617123003539
119335	0.003626229914962293	0.033767382724999885	0.8955531731246911
122535	0.003550757546883217	0.033880204111362625	0.8946559706310727
125735	0.0034807234240251264	0.033718342816917365	0.8930316056825977
128935	0.0034159881036996275	0.033358463733733884	0.8937780566167587
132135	0.003351544073143883	0.03360083251662795	0.8926166121257275
135335	0.0032927754757498587	0.036594412511100696	0.89322809205852
8238	0.05410476153440372	0.034393023794322214	0.8948422711868802
11438	0.03913767698973385	0.033931868118152284	0.8962579126619201
14638	0.030749386418495176	0.035457095373753224	0.8962985396158145
17838	0.025303370740462346	0.034125329521680965	0.8917577229483498
21038	0.02152161020636302	0.03453483487828635	0.8983127337412768
24238	0.01875877014749991	0.0336420828049692	0.8967216634878025
27438	0.01663539142185108	0.03493611750814276	0.8976686291059255
30638	0.014954162365311224	0.03518031606947995	0.8964450937063323
33838	0.013594377493572011	0.03511242506214664	0.8964494164624951
37038	0.012462737498078311	0.03557255449897433	0.8940074041478154
40238	0.011511757863611152	0.03692051871245662	0.893882198543449
43438	0.010687035607280774	0.03810902309012438	0.8962881510266449
46638	0.00997267180548374	0.037195642239863026	0.8921095062696385
49838	0.00935927807833082	0.035694403107727146	0.8941687911607707
53038	0.008813465258196257	0.03608410656543518	0.8828232210964567
56238	0.008332618872141675	0.036322072507071736	0.8938906211749295
59438	0.007907352673267342	0.03592436669157118	0.8949828899000575
62638	0.007524223710648675	0.0358270941985014	0.8924496065483567
65838	0.007179902117522371	0.0355493895682907	0.8908087117643316
69038	0.0068649705968809914	0.03702238539631386	0.8930606078861314
72238	0.006585495868197522	0.0369748515807084	0.894380777056685
75438	0.0063254942575174215	0.03742290312077325	0.8939643146877416
78638	0.006082582986284115	0.036702322368933296	0.89405965601397
81838	0.005859780487158688	0.036935255410145494	0.8947771585987365
85038	0.005649505410895551	0.036566839504483896	0.8953174716298402
88238	0.005463629113685247	0.03509824857809075	0.8933250402490601
91438	0.005290607072770914	0.035034063339562334	0.8958144078747426
94638	0.005125043136575374	0.034931144871950724	0.8949097636541427
97838	0.00497664919453644	0.03434091896418034	0.8949315960480675
101038	0.004836262883483327	0.03397867670975994	0.8959745179495221
104238	0.004702402609989245	0.03437185265561196	0.8937843449221596
107438	0.0045785408070544405	0.03449318811085974	0.8946836170730349
110638	0.004461158377705802	0.034147309836501265	0.8956207072277944
113838	0.0043501025557223525	0.03531628592840948	0.8968172608868262
117038	0.004246214433141447	0.034424349870971295	0.8950880702157302
120238	0.004145258511880032	0.03466678351163807	0.897357402876548
123438	0.004047312525074781	0.03488236177360029	0.8975796141806378
126638	0.003958761611975274	0.03456840911138016	0.8976837260954724
