step	train_loss	val_loss	val_f1
32	0.0736473947763443	2.3503617361972204	0.015563879742636207
3232	0.028705908465060857	0.18676974369507088	0.41720080854915537
6432	0.016964317785937395	0.10052499220820896	0.6975311961443248
9632	0.012277062072850257	0.07521137557778558	0.7187067394365273
12832	0.009931606271343672	0.07772318602741113	0.7655649237688912
16032	0.008475640506814503	0.0650687695210382	0.7732607146860867
19232	0.007476013740710604	0.057755415632841534	0.8283186408580552
22432	0.006726024641582979	0.059422929073206454	0.8297830450861784
25632	0.006145839075482021	0.05307783261231976	0.842473710730313
28832	0.005668986719506085	0.05342893147719461	0.8200666958478643
32032	0.005307324002375947	0.04957042491657126	0.8215384164545892
35232	0.004962326192658817	0.052210738649364874	0.8471602339067197
38432	0.004656731200437277	0.05177829961190781	0.8536445044888056
41632	0.004412572321436233	0.054994775869971646	0.794871553163892
44832	0.004191136877518646	0.04993400605827512	0.8362453078053911
48032	0.0040055495826686474	0.053255740727309764	0.7931444353301559
51232	0.003862973022171637	0.05255658558790425	0.8117710283061235
54432	0.0037279508048137415	0.05059978634424936	0.8556836874507273
57632	0.003609500824496131	0.047779374189500574	0.8544430938291812
60832	0.003494847446760384	0.04917069121747737	0.8459280717976045
64032	0.0034086850261675424	0.04858181941537205	0.8546929354953332
67232	0.003314047701621938	0.0523367807991643	0.8491762906129022
70432	0.0032244440695535195	0.0487752197778713	0.8398996621150947
73632	0.003149929928015637	0.04501966327157863	0.8577093127046197
76832	0.00306444970681189	0.04578851357968815	0.8387210598848955
80032	0.0030110615906920736	0.04692542937958203	0.8628543215485357
83232	0.0029578212389028673	0.04317372553908315	0.8510163137793096
86432	0.002901033091803684	0.0448566196126896	0.8616996361001543
89632	0.002855470945868235	0.043749479434206054	0.8639969766175885
92832	0.002815645874837241	0.04474473586119893	0.8547496287352966
96032	0.0027732771933778578	0.04263204586311819	0.8675942512397405
99232	0.002732650483822993	0.041033611480386284	0.8648022159642703
102432	0.002697811525577572	0.04026763386773417	0.871406556291157
105632	0.002666891710399023	0.040627724920412195	0.8624763631667366
108832	0.002634198352607585	0.043016501980584994	0.8635106168619976
112032	0.002601586561933927	0.039663362344699686	0.8738081053648024
115232	0.002563127948500234	0.040231936110853496	0.8717414451245404
118432	0.002534304556684121	0.04036708362729581	0.8697153186461243
121632	0.002505174282972101	0.0394422989760727	0.8762110481758103
124832	0.0024795487202839794	0.03830343462968405	0.8751489974543684
128032	0.002450723757866344	0.038073785532471045	0.8799047959043186
131232	0.002425445879879064	0.039144529857909664	0.881770676744408
4135	0.07701777063491456	0.03747040500454096	0.8789959172834781
7335	0.04401488440024305	0.039142513785989624	0.8803249727587606
10535	0.03107148177595124	0.04129272093020605	0.8770261825491382
13735	0.024038368333022586	0.0390674248366112	0.869528246709642
16935	0.01970201596293028	0.03906838386886904	0.8758778681912308
20135	0.016755878824319392	0.03865678607577868	0.8589219548809329
23335	0.014629119830962848	0.03739337197965153	0.878443124739486
26535	0.01300925481804103	0.038106839114618096	0.8771581158529117
29735	0.01173650484064225	0.04088866742098383	0.879329593848846
32935	0.01069807710201296	0.039157123018290343	0.8794385815369256
36135	0.009852653007443852	0.03669474096159763	0.8827835317918212
39335	0.009114655060095785	0.04118064328996132	0.8778039773971493
42535	0.00847577956593988	0.03941277462147634	0.8842158087211803
45735	0.00794339144745573	0.03789488232586093	0.8796269008112438
48935	0.007465112649808193	0.039674767181386204	0.8537590117342166
52135	0.007059860553710031	0.03848857796804518	0.8808142109346089
55335	0.006710268721236539	0.040048927723972005	0.881340953913413
58535	0.0063932299347212685	0.03765600439578387	0.8801649097987257
61735	0.006106574990436395	0.03782685850282857	0.8813521430962475
64935	0.005850367942369446	0.03988844512631167	0.8844812689576446
68135	0.005627155259206897	0.037976514601789066	0.8815664024882082
71335	0.005414380551899561	0.040260451979316554	0.875676265522242
74535	0.005218167999753412	0.0405352936203675	0.873171826495094
77735	0.005039944773087298	0.040773847037742506	0.878972859669814
80935	0.004865551075976488	0.038102800080715635	0.8821234003331871
84135	0.004720280348234412	0.03839512101803919	0.8857589034112692
87335	0.004585950455475696	0.03748392832555561	0.8770493439335052
90535	0.004458041849414836	0.03716367901105218	0.882314446308203
93735	0.0043422421397091085	0.038897110562447955	0.8836404736350498
96935	0.004237581218909264	0.03727839564254188	0.8817465205910001
100135	0.004134394677894964	0.037424658274357016	0.8834544280609145
103335	0.004037681796286857	0.03767115571098148	0.8778212359074028
106535	0.003948514498223811	0.03779894721078855	0.8833130241604915
109735	0.003866351693330932	0.03699677308692759	0.8828734412392798
112935	0.0037872256776754916	0.036061741923527575	0.884587015533225
116135	0.003710371509702588	0.036824424229616744	0.8849997444294195
119335	0.0036330270466709957	0.03700705925724333	0.8876661605360788
122535	0.0035646630964130976	0.03625439427656641	0.8869900693696078
125735	0.003499344635216694	0.03671160724542111	0.884736712967489
128935	0.0034385122234684186	0.035554607792078474	0.8859176953786938
132135	0.0033788830347971726	0.03544211019785688	0.8837572728504681
135335	0.003322477859997673	0.03802037633479832	0.8883652463027603
8238	0.05459852021898401	0.036692608693513845	0.8879841919817686
11438	0.03957213283090408	0.036152391056527906	0.8888766677424088
14638	0.031142167505288736	0.03849143981225571	0.8861024655679312
17838	0.025661210662506373	0.03554094200185682	0.8891918802740143
21038	0.021868437857101145	0.03658817567605344	0.8909238500078999
24238	0.019089613727092895	0.035592270550748324	0.8869898729581537
27438	0.016965587247638747	0.035536681412633865	0.886856998895266
30638	0.015280345837459311	0.03631654481093656	0.8875623268916016
33838	0.013915883358886463	0.036535363867490865	0.8883510781333036
37038	0.012779152461898745	0.036957244244062604	0.8922558540258501
40238	0.011820296115760852	0.03709175308883103	0.8883693301918075
43438	0.010988746969865194	0.03697160656519573	0.8896375625218798
46638	0.010262932328185584	0.03686110303146296	0.8892866004944735
49838	0.00964296807319854	0.03645182725631103	0.8898000980027589
53038	0.009087453878019642	0.03692318208197488	0.878098865454811
56238	0.008603289714635344	0.03630267448690865	0.8901249347471114
59438	0.008177116179826891	0.037183564692190134	0.8907379991424796
62638	0.007791438040055234	0.037157236362084	0.888487855498929
65838	0.0074430592067940456	0.0378353433894645	0.8877027222697589
69038	0.007126063807393962	0.037946874711680234	0.8900614160646321
72238	0.006848618951737448	0.03660576831378981	0.8894484529742716
75438	0.0065836972173133074	0.03816315021440655	0.8907250861911408
78638	0.0063391758932858245	0.03818996964824943	0.8890631238959849
81838	0.006115238050024439	0.03995908390614374	0.8872456379502297
85038	0.005902437176119525	0.038355552798003636	0.8883177303554796
88238	0.00571605388355903	0.03654584647290471	0.8882508733708424
91438	0.005542030264847553	0.03645171736674311	0.8890415275939415
94638	0.00537859889940073	0.035313522011014634	0.8874927456499403
97838	0.005229727585139196	0.03657685995611842	0.8892996324434368
101038	0.0050919446731796875	0.03571816690368932	0.8891395182439475
104238	0.004958938489384135	0.03574263472891241	0.8890464414266916
107438	0.004835787053050674	0.035689611678677985	0.8900647658005155
110638	0.004719395423349577	0.03603937882338546	0.889247492508154
113838	0.004610133855065327	0.036404334035443124	0.8905176388125213
117038	0.004507158783863034	0.03562308269546419	0.8891163682294796
