step	train_loss	val_loss	val_f1
32	0.10706932097673416	3.4039285898673373	0.0020713577976620625
3232	0.042901819636399795	0.380310581092946	0.1339021685107053
6432	0.02618612936090919	0.19213213690249775	0.2978504699117497
9632	0.019113720498709904	0.16067507006518442	0.3565399544367621
12832	0.015492617204887538	0.14827652858682774	0.4032375529663115
16032	0.013230543463033607	0.12805753367540898	0.44090717904437393
19232	0.011804160927174406	0.1202212174660862	0.4861966180484985
22432	0.010724691406407855	0.1110761220082205	0.5149518866873015
25632	0.009903635047190124	0.10586591613557023	0.5511519439037633
28832	0.009207088278542448	0.10252252398839413	0.5524137013324917
32032	0.00861191686015338	0.09597532403043546	0.5783017959571419
35232	0.00803957944463218	0.09897464552084546	0.5873943552526354
38432	0.007554803296142026	0.10530219607955647	0.6053518088108426
41632	0.007155032600882185	0.10092949910637637	0.5324776775326797
44832	0.006788477865076628	0.09994014492167658	0.5519509142587687
48032	0.006496523439671947	0.09750676755094446	0.5819778486805701
51232	0.006259231090318313	0.10521274225034735	0.6029669821470266
54432	0.0060326279933527885	0.09543756819666013	0.6073002004136616
57632	0.00582254100122552	0.09487891658327269	0.6311131050800859
60832	0.005629913191498789	0.09691985488867434	0.6285746363031447
64032	0.005481750297225352	0.09504541919201787	0.6155555358394007
67232	0.00532277854110534	0.09795792256146088	0.6138965600652907
70432	0.005167769757849194	0.09599718080060175	0.6111263866250785
73632	0.005032146373049909	0.10029000025351494	0.5968503483544402
76832	0.004893387674831921	0.09696211177968288	0.6462003783530672
80032	0.00481756546458132	0.09083653262545868	0.6011831026756016
83232	0.004732885107461075	0.08920179691109408	0.6123699914350318
86432	0.00464326140284618	0.08908635806873237	0.6141215628544344
89632	0.004583836889193955	0.08475634028234648	0.6319499635534285
92832	0.004530229195323689	0.08600943763404503	0.6400474574828182
96032	0.004471869522040718	0.08710618128502637	0.6284348613374664
99232	0.004416286981244155	0.08029585637489868	0.6488071970755638
102432	0.0043651361587207765	0.08030984158760217	0.6733272748867838
105632	0.00431972011221216	0.08199745889564297	0.644886177496753
108832	0.00427295579728223	0.08211280617383662	0.6684989226603759
112032	0.0042233504839040825	0.08224300763771286	0.6619650330151647
115232	0.004169215659635869	0.07979828416919935	0.6730473316779492
118432	0.004134908963040471	0.07972071889958564	0.6825388372326741
121632	0.004104255568490551	0.07705174719635216	0.6829164496600497
124832	0.004076768524265837	0.07617843878994647	0.6878308246498821
128032	0.004040598995475487	0.07685149023236733	0.6961887123259747
131232	0.004010248619137109	0.07719285957166674	0.7040211849312006
4135	0.12736661332471358	0.07498069026019083	0.7026053680027808
7335	0.0726411802792603	0.07895494368450161	0.6927212631682094
10535	0.05138491250907867	0.07947633539727703	0.7003333081051369
13735	0.039797640506084565	0.0788102284578523	0.7052535168264281
16935	0.03261909755964216	0.07584432829498199	0.7044569874036687
20135	0.02774442354964635	0.07629046471994624	0.6936026251729801
23335	0.024258998726505186	0.07356358455951538	0.7038224683313445
26535	0.02159588958666891	0.07502543251120919	0.7030165535154216
29735	0.019544678629656784	0.07579518377701035	0.7214086650599627
32935	0.017864084107490547	0.07314249009917877	0.7145196180510922
36135	0.01645189678711141	0.07161799057742642	0.7161684556082879
39335	0.015215715754990757	0.07564313167553635	0.7070678754068969
42535	0.014165579994460142	0.07597713271332052	0.6963948598903332
45735	0.013274163197734869	0.07388366060694553	0.7023824406134402
48935	0.012481470108605798	0.07744202677334784	0.6868803238654095
52135	0.01180210813601941	0.07530781131811426	0.7123072866441075
55335	0.011212132559981136	0.07686386445444622	0.698303628780684
58535	0.010678654694460159	0.0743761493998705	0.6998462266113958
61735	0.010198221395566365	0.07495241147215473	0.7052554217242284
64935	0.009763242104351961	0.0754372892246834	0.7022462672292294
68135	0.009388157598989328	0.07693956147781328	0.7074743416660058
71335	0.009025445326301822	0.07730122086034677	0.7126503244807723
74535	0.008690109767859482	0.07642717266021401	0.7072618140495921
77735	0.008384459117466585	0.0762943333177328	0.6963296036133555
